0.81,0,1.3763e-08,-2.88831e-07,0,5.22546e-08,-7.11842e-07
0.82,0,1.42916e-08,-2.95993e-07,0,5.34524e-08,-7.2058e-07
0.83,0,1.48321e-08,-3.03243e-07,0,5.46656e-08,-7.29317e-07
0.84,0,1.53849e-08,-3.1058e-07,0,5.58942e-08,-7.38051e-07
0.85,0,1.59501e-08,-3.18004e-07,0,5.71381e-08,-7.46783e-07
0.86,0,1.65277e-08,-3.25515e-07,0,5.81863e-08,-7.54058e-07
0.87,0,1.71138e-08,-3.33085e-07,0,5.92499e-08,-7.6133e-07
0.88,0,1.77128e-08,-3.40742e-07,0,6.054e-08,-7.70056e-07
0.89,0,1.83229e-08,-3.48486e-07,0,6.1482e-08,-7.78833e-07
0.9,0,1.89425e-08,-3.56319e-07,0,6.24394e-08,-7.87609e-07
0.91,0,1.95717e-08,-3.64238e-07,0,6.34124e-08,-7.96383e-07
0.92,0,2.02108e-08,-3.72246e-07,0,6.44008e-08,-8.05155e-07
0.93,0,2.0858e-08,-3.80342e-07,0,6.52231e-08,-8.13954e-07
0.94,0,2.15153e-08,-3.88525e-07,0,6.62424e-08,-8.22722e-07
0.95,0,2.21829e-08,-3.96796e-07,0,6.72771e-08,-8.31489e-07
0.96,0,2.28609e-08,-4.05155e-07,0,6.81459e-08,-8.40284e-07
0.97,0,2.35458e-08,-4.13602e-07,0,6.90302e-08,-8.49077e-07
0.98,0,2.42433e-08,-4.22136e-07,0,7.02926e-08,-8.57808e-07
0.99,0,2.49499e-08,-4.30758e-07,0,7.12079e-08,-8.66598e-07
1,0,2.56676e-08,-4.39468e-07,0,7.23198e-08,-8.75355e-07
1.01,0,2.63982e-08,-4.48265e-07,0,7.36283e-08,-8.8408e-07
1.02,0,2.71384e-08,-4.5715e-07,0,7.459e-08,-8.92865e-07
1.03,0,2.78937e-08,-4.66122e-07,0,7.66532e-08,-9.01458e-07
1.04,0,2.86689e-08,-4.75165e-07,0,7.82197e-08,-9.07152e-07
1.05,0,2.94589e-08,-4.8428e-07,0,7.99514e-08,-9.15802e-07
1.06,0,3.02698e-08,-4.9348e-07,0,8.206e-08,-9.24384e-07
1.07,0,3.11019e-08,-5.02767e-07,0,8.45453e-08,-9.32897e-07
1.08,0,3.1959e-08,-5.12139e-07,0,8.66841e-08,-9.41472e-07
1.09,0,3.28356e-08,-5.21596e-07,0,8.86574e-08,-9.50076e-07
1.1,0,3.37321e-08,-5.3114e-07,0,9.08264e-08,-9.58643e-07
1.11,0,3.46522e-08,-5.40769e-07,0,9.30106e-08,-9.67206e-07
1.12,0,3.55906e-08,-5.50485e-07,0,9.50293e-08,-9.758e-07
1.13,0,3.65529e-08,-5.60285e-07,0,9.70632e-08,-9.8439e-07
1.14,0,3.75355e-08,-5.70172e-07,0,9.94729e-08,-9.92907e-07
1.15,0,3.85388e-08,-5.80144e-07,0,1.01176e-07,-1.00156e-06
